,like_count_24h
157,54.286755655037226
158,9.078387927314282
159,11.17916686898414
160,7.963048410995128
161,13.598574284244506
162,12.057112316509745
163,5.2279015395263855
164,17.239648138970693
165,8.529322269561789
166,6.2855606640749215
167,58.62682834716496
168,6.595815260495726
169,7.334280299794614
170,90.0810314994338
171,8.626017457977156
172,6.830085541297649
173,12.03851414872463
174,12.707724527279055
175,9.084921537779934
176,71.52972828834785
177,7.332081328567028
178,7.409920409421943
179,6.8311430268264814
180,8.311306955293503
181,10.810852238516787
182,7.295538332275356
183,7.413754999275568
184,11.996083681857783
185,18.683645402173767
186,18.936784778914983
187,9.067352810439132
188,81.36303006099259
189,14.986396679117178
190,12.332422268197462
191,6.314410227867256
192,16.83072604975203
193,10.061066170063555
194,7.519358198426232
195,99.06572093622485
196,5.693755716227713
197,10.049917718016616
198,6.4199869684399005
199,6.143173509973877
200,15.492882708434394
201,5.164268417749838
202,8.410556816065451
203,190.22321837093756
204,7.334335559186542
205,13.539258540831554
206,8.799394046010889
207,102.27478316775242
208,23.14377862971034
209,9.690627274266575
210,6.71404507033219
211,19.43267868147194
212,73.54033396479922
213,5.36092041189346
214,16.72465791209615
215,9.812827488831232
216,10.010750341478655
217,7.009294775843983
218,13.349564341804893
219,8.671022866281987
220,157.21457942049832
221,9.13643585740445
222,37.45668749982835
223,6.235895317690392
224,61.31535549021679
225,14.413878440407728
226,9.084645703632702
227,16.153554544759402
228,6.861540401241285
229,17.19506694992299
230,6.358065892875203
231,72.3150460701361
232,12.372275122091963
233,7.364173806690957
234,17.017910391562566
235,21.236186944877232
236,4.589922157907836
237,6.885117413765045
238,10.621971194879677
239,18.255137630703814
240,77.15019571989394
241,6.407645108873993
242,62.785900678117414
243,132.5028688116339
244,9.110541345749965
245,7.290414401778776
246,4.621743173094558
247,8.949737741842114
248,5.17140571650279
249,7.926401826377344
250,8.263520082045716
251,30.960459941429292
252,7.33453202592176
253,10.309894133358739
254,18.48484128036003
255,72.37820977132351
256,8.05333929042095
257,58.30142090604153
258,7.516302896190211
259,19.512145146698003
260,9.543277161270765
261,70.88271659103204
262,7.38147741590916
263,215.0542810698216
264,9.135752769000732
265,10.04921589583256
266,59.01078081751565
267,7.759273743413104
268,10.987190735622363
269,18.085578576489837
270,9.298222461993987
271,17.364805481379193
272,59.32616472419359
273,10.000935204809224
274,7.331420590375274
275,7.709050604225297
276,8.304349890729071
277,5.115047982248143
278,14.934611825486769
279,5.207244359224063
280,11.07580744674513
281,10.049182820369424
282,11.581885896502513
283,13.008140756948592
284,38.5967024864986
285,10.057697894281404
286,8.704913379876842
287,60.1387923896514
288,7.401951982739206
289,13.009982853203525
290,4.156282729060877
291,7.3427189994560536
292,9.747860269396938
293,6.4388375537083675
294,13.168694996570139
295,5.47437475816389
296,15.185170532133725
297,7.300403988017052
298,18.97141154212028
299,16.579014683298254
300,5.58086319273454
301,11.252948237763121
302,8.757056032901858
303,7.825028077795849
304,7.854529661893025
305,87.83241478505276
306,62.827830676626604
307,8.007775353123122
308,7.784711453385853
309,8.410473441816663
310,12.677628186889166
311,9.669636458178246
312,11.205285301368974
313,8.410454665132306
314,10.106089711943895
315,90.83747129037845
316,10.90858691415616
317,13.428593686809734
318,86.92039305027396
319,8.414377138132778
320,8.309687750856455
321,58.19417529583514
322,9.125646643848057
323,10.061873725846795
324,7.78499046844729
325,94.61797344680441
326,11.800697718751053
327,7.54362031646852
328,13.13928075143059
329,11.114080174256912
330,22.763909573239687
331,11.336524695115116
332,11.252701893975996
333,10.986379566421391
334,15.183672665808473
335,62.17897256592822
336,12.75959657477702
337,18.334679417330847
338,17.71955850864626
339,106.3637306060638
340,133.72995937027682
341,10.049847704258895
342,5.758331919788731
343,44.05472312732461
344,5.79891681829514
345,2.9924930824915634
346,7.106711220218841
347,6.700741193684081
348,16.59526055638537
349,7.400851325290006
350,7.800471633628263
351,173.4567447038901
352,156.56894416365435
353,6.964689137676629
354,89.43206405369726
355,7.431605310396037
356,8.903459863519714
357,8.831467270682879
358,9.706453845889655
359,20.21783671997619
360,13.095904066493745
361,6.401525578828199
362,7.715046949208556
363,141.32688322436263
364,5.8412440699131025
365,6.860251404886213
366,10.072915678889473
367,4.929045013537916
368,15.17750101138131
369,6.3029988680550275
370,72.21011513384941
371,14.986532063090294
372,8.29780934318606
373,61.10600092157692
374,6.143156665605517
375,62.56075092380635
376,8.440406795798907
377,11.42710897637508
378,15.380699551498651
379,11.731704264637301
380,6.442623880613439
381,9.087511040286273
382,219.05690834741662
383,6.861877679352688
384,22.843173869177036
385,14.846653543983109
386,17.517218129817252
387,8.103542045224458
388,21.46401523950928
389,9.085885662370856
390,15.57790712907024
391,58.923229493566055
392,117.63489102137535
393,8.956817868938032
394,7.89336214317828
395,14.57144198675502
396,10.031269178024559
397,102.35378445157691
398,25.523306463594395
399,13.548586710403839
400,10.303126936901663
401,49.94578410557065
402,54.51806959587819
403,8.309030074745891
404,15.66800045846162
405,19.969013822258006
406,8.425298552805828
407,16.99959633133355
408,7.891734418452529
409,9.669696048901017
410,12.344742586153359
411,12.063764650987622
412,11.303087606473952
413,65.51035160159894
414,14.990265509914565
415,7.313323644825829
416,8.911388592822163
417,13.894985888342404
418,18.741642781805496
419,7.29491319878494
420,11.25289360613661
421,14.76413956505425
422,11.743811878596489
423,5.169622697363167
424,8.680757212601776
425,78.03522087073371
426,119.99863720763825
427,193.4511192250651
428,116.31516608424363
429,3.2066887367498964
430,6.729977029081624
431,11.867981238745756
432,19.46063952511534
433,17.028010219241168
434,11.401636039395328
435,9.860918590487216
436,15.10281851400066
437,10.986173366921435
438,29.066507933326363
439,8.660583997412317
440,5.7366801660767806
441,59.081138276053764
442,10.160608193843728
443,8.667578228852733
444,18.72362313255013
445,8.679375669187323
446,6.767775854179263
447,11.560226622322858
448,8.746640319682427
449,6.613857062118626
450,7.890708614657683
451,9.160591339291614
452,12.385377893996804
453,17.223733583860565
454,10.900566437306054
455,14.517386711967447
456,7.358885656951401
457,6.994026726175662
458,6.585883327336774
459,13.941625140728746
460,43.25528598218634
461,21.66281294321314
462,3.2644682870501356
463,14.615095829020476
464,6.278448304535289
465,16.081104165556923
466,24.026388838473963
467,7.820587137604093
468,6.264951611976727
469,15.116464454855759
470,8.955876069772074
471,8.898214225853025
472,32.73336740458076
473,12.997655514032829
474,18.600407516200477
475,8.800552189073983
476,10.638564181075964
477,56.947835916065486
478,9.85887572152879
479,6.714125099320825
480,11.396184318512695
481,12.711456686015566
482,66.96054714482167
483,175.93896983826855
484,22.862005704372308
485,21.962970900476876
486,7.8666888214478945
487,17.364673415749706
488,7.334263646848882
489,6.975587973982584
490,7.979828974313335
491,12.011168311728284
492,10.438151930966114
493,74.4575664507295
494,4.6109572882593
495,7.784559244118981
496,4.101574407187599
497,19.783444693682952
498,11.398963847328929
499,15.458657846135424
500,28.928572191617832
501,14.776056968081804
502,7.425472342755825
503,9.736486222890534
504,7.213616867528231
505,16.91211256109537
506,9.764282528421376
507,15.549568187236872
508,10.037698865505348
509,11.971216980421644
510,15.952407470144408
511,100.4107227157239
512,9.354100428279423
513,6.270391535046883
514,61.538663679334846
515,7.938022462232055
516,12.87006353291244
517,20.93033695502737
518,5.542135740295947
519,12.128814683478737
520,4.202376018941578
521,74.85257747983901
522,11.186070097993195
523,8.612028917352404
524,6.99925930977696
525,20.79522527229662
526,5.130932631799027
527,12.122765098749767
528,10.033719681346469
529,6.994026361188872
530,5.105259177427001
531,159.5795829754785
532,21.256633743854195
533,82.05718984948703
534,15.952172799160394
535,10.255621720332073
536,11.245541934275337
537,7.316075030679599
538,8.414722723172048
539,7.555555160170286
540,6.28879345789764
541,65.56342793684166
542,102.71653806447964
543,8.676627292964724
544,10.02526221200182
545,15.207577055516737
546,9.957271315205361
547,7.2329085096813515
548,9.134987444703995
549,5.7369142456390705
550,7.728069358862854
551,16.91440305042505
552,9.370429498288047
553,5.264120781819827
554,5.651380997552536
555,14.070080708109884
556,13.205083112839645
557,7.413087594234526
558,11.225655240424231
559,5.457609648926848
560,62.522041657318866
561,49.166089547678624
562,8.441093577321425
563,6.302952548842228
564,6.438692122775876
565,9.084639445729977
566,18.224523716542166
567,10.637413985475575
568,58.22316740676075
569,12.398048936546104
570,39.75728836858066
571,13.615787513496514
572,12.887185517417663
573,19.814526065235754
574,6.790265039825698
575,16.61207503004752
576,61.475583640778794
577,54.0678078346986
578,10.73266328384284
579,8.939661710387242
580,13.488439445798662
581,7.514990028835342
582,12.39057554941678
583,12.888226025333637
584,10.009382642154549
585,6.270931723425662
586,10.045334381541949
587,5.47376996944368
588,27.948024445121376
589,10.163014461898484
590,21.05535981060936
591,11.39902283735779
592,16.246995547687817
593,97.04854612967165
594,40.567030885524005
595,9.075226921267387
596,9.822822958745405
597,16.34521788544606
598,8.010360900965395
599,10.04924417126415
600,9.190446055584232
601,5.0202474379840965
602,77.52860882231204
603,38.54855763473029
604,70.06917390017884
605,9.56762715370428
606,14.98643118091394
607,12.764100959347957
608,6.438867140838937
609,13.008170142879152
610,7.7089948448360985
611,101.56958974832126
612,12.38056154054172
613,6.977017494624363
614,11.949148517629396
615,79.4188790905805
616,165.9540231164249
617,10.727012302332383
618,9.621518251953887
619,8.867872502231734
620,8.418889846593288
621,19.25316546316381
622,7.802184133907588
623,7.9457453506799425
624,15.005964207248837
625,6.408086322391341
626,9.628614944255759
627,57.0505967545122
628,8.26357075774078
629,5.333864017911196
630,11.495357052726433
631,9.510405748541217
632,5.672323905373219
633,7.560980005133274
634,7.549279918643435
635,9.628716477960722
636,6.302980254891338
637,11.25428971491823
638,10.0955191144717
639,7.33143369539755
640,11.298327944567433
641,3.0898277245485986
642,9.358085778095273
643,77.39476094192977
644,11.77439383674934
645,8.423319507060569
646,9.103153068087977
647,6.711162295164911
648,9.000749445554789
649,37.01577298348876
650,13.791608441253715
651,8.680762014623554
652,9.1031292897365
653,14.303657465478949
654,14.94400407215997
655,176.53114587439873
656,7.515024837441132
657,68.50310370443259
658,79.08196638036235
659,12.256062050876466
660,8.023312900392597
661,11.66976919393852
662,9.964413988846104
663,90.70362735481041
664,8.992658161493324
665,12.57323122547308
666,18.090027412871535
667,4.917523633426725
668,11.475114963501397
669,5.739046091839327
670,199.24776775537524
671,63.68263849703163
672,83.90556720384014
673,15.728738391300709
674,6.143551826839484
675,9.531309089661278
676,191.9578677057823
677,6.063032268973387
678,4.267910119709114
679,18.793238339574913
680,6.397392359321572
681,12.148123992276709
682,8.838372520898332
683,14.505553396068251
684,5.50995309914498
685,60.70415250623144
686,8.585132625219671
687,10.047170117889067
688,4.8313081236195785
689,100.10092411335688
690,9.531387703465327
691,14.943972402111086
692,8.667799557483875
693,11.27203183940162
694,63.93062411658717
695,8.309714538448787
696,8.412442129997203
697,21.583305420278833
698,10.159227792057436
699,8.696215753365692
700,13.08587026821445
701,6.532353231307127
702,10.100320525288453
703,14.192438133799811
704,11.392303559057495
705,55.69517684165966
706,7.545032068401383
707,15.41233685885706
708,6.416520777605712
709,8.956798349543988
710,8.658711748252557
711,5.440572172157232
712,9.114445903571834
713,20.864576088829466
714,6.855303314327358
715,7.759411959199781
716,3.6085362916822703
717,10.637383949380336
718,84.18675519527862
719,8.65543650694363
720,6.14324983789686
721,5.299177832688969
722,10.811207319202254
723,7.272221815075312
724,33.431067336961235
725,7.3455302918159475
726,9.84486257792642
727,4.619832848866025
728,7.567587303617927
729,12.094110317477657
730,12.8756284048591
731,6.273695601518654
732,9.079294425485529
733,7.961500047779566
734,6.549766753364224
735,22.0101916173995
736,6.407863011001922
737,9.148241468937385
738,14.276281647277557
739,10.057729073898031
740,13.834146259262042
741,10.620634074823272
742,5.447922771897538
743,82.6983194600174
744,6.605956385409684
745,14.96616438355511
746,4.25315820312241
747,4.91216514420006
748,54.20707103329606
749,6.295512938103741
750,14.94504922483577
751,180.51173771802854
752,18.447678998522946
753,6.8368176471752236
754,9.353895593094137
755,7.340960076152754
756,6.994175468955831
757,6.861728359011039
758,7.400884807996164
759,62.5114107809581
760,10.620385389318358
761,6.585920530171876
762,8.049009353424594
763,7.055673929276196
764,66.06079895707421
765,10.049791881400466
766,14.014033328942077
767,14.549830278732713
768,11.188663981612677
769,8.634867067344658
770,8.297651118596121
771,23.754199297576207
772,6.291437417601031
773,14.183965161717168
774,12.094737594853626
775,20.304878073987112
776,6.2343151979383435
777,16.292400471093885
778,12.201953821625096
779,73.00661185278476
780,16.284359309860974
781,67.62375930689454
782,18.19639575988691
783,40.42236305456824
784,13.83635282130004
785,6.734241808143793
786,7.998659334818683
787,9.890306215798802
788,55.72411318120389
789,7.4106613084370565
790,7.526077157395207
791,7.196265911360115
792,21.074445686233105
793,9.844675076213093
794,29.287349437995516
795,17.635341331904243
796,93.75937089143358
797,11.214775103947517
798,8.952125901697656
799,6.93795672020687
800,41.76370034728899
801,11.044894676240943
802,7.8314085073099875
803,5.715759073154317
804,12.3606491396568
805,73.92306855406909
806,192.10256628977223
807,6.193533959000462
808,18.135370336755784
809,6.270249190031279
810,6.671934355078037
811,8.993219035993917
812,6.994671567225424
813,15.833156752437816
814,6.836782543325825
815,60.185857809659566
816,8.139455047366397
817,8.300506476489232
818,7.5292133001465515
819,5.695471460389484
820,8.940062894963745
821,10.00131616548046
822,7.825291048154924
823,15.802040577500208
824,12.79063246752807
825,10.651685554509356
826,15.99318240307278
827,9.260651181061831
828,8.930189559491737
829,10.21442876713644
830,13.635440717376781
831,241.1206117343557
832,13.386392472197798
833,9.955270676492546
834,13.548539440665309
835,10.981715842739362
836,7.243143122007382
837,12.996388262070695
838,21.65523053766563
839,5.693611944201933
840,7.945071867099159
841,13.073121000717066
842,7.364151462243797
843,9.661628494591639
844,20.498835033851094
845,12.940988927132537
846,13.525226853983014
847,4.581117944370845
848,5.552918284265388
849,10.232325255999996
850,8.696246231399812
851,15.191691511694245
852,100.31173296094002
853,7.4435952307840125
854,10.917351746171931
855,10.243285784912274
856,5.651363576843181
857,17.810865953376776
858,7.12675641266415
859,10.18771932040704
860,8.049859132506327
861,9.143896870386243
862,87.15185303178683
863,16.8059487002416
864,7.9846070501518795
865,12.821264728468947
866,9.182006289055437
867,90.9358653373494
868,7.529877111784373
869,9.510167283617221
870,8.300442367141727
871,8.66759903147738
872,6.302942202762978
873,20.482059689012686
874,11.005458953738298
875,13.27510997391144
876,5.186110994536477
877,18.105814026409803
878,67.89582136365058
879,14.708858717785716
880,9.148011497729271
881,6.624211094465579
882,9.586933542733249
883,4.602513194229942
884,6.378844907396427
885,9.460844020539156
886,69.33532983570441
887,11.856514649988668
888,6.378850023561853
889,12.197269730846926
890,8.300957942778894
891,4.587787553141482
892,8.658321637192728
893,9.295299100986796
894,17.860109284814968
895,3.087819237257577
896,17.225571903592908
897,7.376978744431682
898,3.2493253576140546
899,8.798107654989593
900,11.761444329357346
901,10.374518005678425
902,10.127759172600037
903,6.724716287651461
904,11.686652243198864
905,41.00478130885271
906,10.228099790903457
907,21.170908304189226
908,11.13179268465899
909,19.48656889736324
910,61.46479685922495
911,9.452710439023804
912,16.312592116616344
913,9.856301613441161
914,10.297142967929318
915,7.302979856129866
916,9.521186957287767
917,14.178927641567583
918,15.993139007551378
919,15.671381566862664
920,7.333024395814164
921,6.734233460125267
922,9.824325563005488
923,19.872349230104618
924,12.712315627524077
925,5.710005916766477
926,19.154131700522157
927,6.378920375937213
928,6.5941668633875565
929,10.299126371483169
930,16.42281897613043
931,26.01121200279917
932,6.965776877616349
933,61.17045276574164
934,11.935753627088673
935,5.494372640652557
936,7.469270795772076
937,18.822691085158
938,14.324575968630938
939,3.0185066256815105
940,6.265076668099226
941,75.03060591982205
942,11.949126619672342
943,14.989520862849389
944,50.05872106969338
945,9.052706033715793
946,39.15929621790265
947,12.380924233918307
948,3.322821195678898
949,77.54778793569618
950,15.801519036169594
951,6.14378553405183
952,6.861408967318425
953,21.197358571059482
954,6.83368241702172
955,8.425170363869455
956,18.951358627621545
957,59.83231300782904
958,8.300934508537239
959,67.99370615046352
960,8.759544071233336
961,4.919424275932727
962,7.40075479726292
963,63.353793181288125
964,8.939255127252324
965,9.690972909924028
966,8.144378647458836
967,9.686814713003429
968,14.553561773845075
969,9.688142638114726
970,14.156628298098582
971,11.411839032447688
972,5.715371233247396
973,12.766391325333728
974,10.683546875346138
975,61.380469026192
976,4.336169234373273
977,13.799914973334864
978,11.608262338298061
979,5.127313755718262
980,9.464779919992935
981,96.69679065129542
982,12.99643583976976
983,12.875461151254484
984,3.0941092287687866
985,9.505287239999888
986,88.48025979994377
987,5.693606784399037
988,10.158781545052932
989,6.378423545848477
990,179.13534427097437
991,4.9692685978143345
992,68.26215935902917
993,12.893958134030129
994,11.450010312647038
995,12.65926558086639
996,10.001000838276298
997,80.55876344673881
998,9.542621761517665
999,61.083860324003254
1000,70.450126821537
1001,3.2109612712432636
1002,18.192226775652244
1003,23.139367576509926
1004,11.774457029147698
1005,12.123134218666394
1006,10.315424404506444
1007,8.957105811047427
1008,14.577889554140711
1009,8.917069833454917
1010,18.364912856563052
1011,10.62032166827828
1012,10.254991774649852
1013,18.58329276295433
1014,20.314286032754666
1015,8.412789735892773
1016,9.251948056907452
1017,12.527974321638254
1018,8.899409845986781
1019,7.99852744456723
1020,7.947641704427241
1021,56.24110952567409
1022,44.35682910105443
1023,23.600800635094828
1024,4.912657728203101
1025,22.344394762219196
1026,12.913988318859424
1027,57.25914061740703
1028,6.295538954131956
1029,87.1024849871792
1030,4.628939224516245
1031,11.498792705578524
1032,17.246668253589917
1033,18.81651468082879
1034,25.37434224745425
1035,97.40910824873737
1036,34.53437520255356
1037,6.76660843941778
1038,20.092847202143133
1039,11.53359330498472
1040,14.974030132798134
1041,6.302932421819207
1042,66.56259442406693
1043,9.861221955842609
1044,7.333761675976746
1045,9.685797011561448
1046,13.794731341351138
1047,8.420531442528443
1048,8.655551467146438
1049,8.300882408257678
1050,10.016232689029835
1051,11.7429178923
1052,7.9458710604489795
1053,5.191772976644074
1054,4.580483188197377
1055,4.6917757234272415
1056,15.1792786982719
1057,17.51060815772459
1058,21.47059970305557
1059,16.57041811487204
1060,10.047188563230208
1061,20.499432719145403
1062,11.411838546098778
1063,6.966783837710267
1064,6.525599460195366
1065,63.12081070194871
1066,7.979460858299603
1067,107.00811559172912
1068,21.60936272797059
1069,6.314823405451335
1070,11.20240112752245
1071,29.669184955843008
1072,101.90309340716928
1073,5.758230583926803
1074,12.309040409590864
1075,5.22777003053065
1076,56.202667577448054
1077,13.807447577964865
1078,10.241194067887761
1079,9.687719633422972
1080,20.760834450735985
1081,11.186091456590077
1082,9.851579984817334
1083,6.384388291435641
1084,9.661824157422103
1085,6.419609107485115
1086,5.3036575304692235
1087,6.896376374326678
1088,12.470126758149547
1089,169.37646714308383
1090,9.705960345973438
1091,11.392258545338876
1092,12.267227194934947
1093,8.814657479643756
1094,16.09724308906891
1095,9.521788195889172
1096,32.478005326300604
1097,7.159833483476717
1098,4.25623052878376
1099,8.91864982750451
1100,70.04589311055837
1101,22.998847706881918
1102,5.259768089946192
1103,85.11476911064918
1104,7.16544331625127
1105,9.846928251132795
1106,8.15488201274664
1107,9.551737927771171
1108,103.25569355367693
1109,9.76741673777795
1110,55.844726977304816
1111,6.975522604243309
1112,18.420915945145282
1113,92.2239903089931
1114,6.277118987038023
1115,13.744213323981427
1116,15.529232108533904
1117,110.02668385851037
1118,14.900365560994715
1119,12.04510852264454
1120,72.30690194168966
1121,7.1868547655236625
1122,15.379866669946097
1123,7.8544898332315825
1124,165.45216552091782
1125,6.746857736455382
1126,14.952928350153513
1127,21.438383757876096
1128,9.687974724271925
1129,7.5493758745388675
1130,12.02535950961817
1131,13.01949597393272
1132,60.74269500093415
1133,9.612529198357038
1134,8.484328181757576
1135,7.854712715620735
1136,63.184226918461405
1137,9.707431702374265
1138,60.04054789521561
1139,7.836518085878765
1140,9.084068312928196
1141,9.460882635987474
1142,18.755617545029253
1143,91.65060834891685
1144,17.57115999597758
1145,17.471140523810732
1146,10.904248275879837
1147,6.401377252218936
1148,17.373303647552632
1149,10.810859353878016
1150,6.26685323969582
1151,11.754643924220062
1152,19.09860902102497
1153,4.333493707180395
1154,6.5750049502098875
1155,7.975226660477091
1156,6.3127979773344975
1157,9.459896829617037
1158,6.9650180308345
1159,11.277383902039446
1160,6.312777040670312
1161,6.4243009993790565
1162,7.232801173739688
1163,7.364121970403147
1164,62.33850010452642
1165,10.99994728018305
1166,4.58131413388773
1167,7.165642714220212
1168,13.770540888193636
1169,7.3455222722972735
1170,8.711577369859555
1171,5.447915916254374
1172,6.72854019253856
1173,7.952064847468165
1174,9.024499475776452
1175,8.425583883856916
1176,27.73081847903802
1177,7.232808182821458
1178,7.364253809049785
1179,22.3451902643217
1180,12.227087906422412
1181,10.705853221204961
1182,51.66193691383768
1183,3.040315690636419
1184,44.4491871203911
1185,8.32422942400288
1186,7.784572530260419
1187,12.858904421121736
1188,7.954977261043126
1189,7.59304791158479
1190,18.411027372090103
1191,9.53130928394836
1192,5.874584479960106
1193,10.921022773301047
1194,21.990368928985106
1195,10.991533575134838
1196,6.044548895230378
1197,71.74919000372108
1198,5.798808035789904
1199,12.859188947245542
1200,10.918690231671945
1201,9.551898707683137
1202,11.856553309165918
1203,8.44191928613219
1204,11.947087378590993
1205,7.7845189582969
1206,17.215659294267454
1207,14.57780923396308
1208,10.452394890607678
1209,11.573373611049846
1210,11.1645207529007
1211,14.98353912490603
1212,12.188259806779826
1213,12.274938179782538
1214,7.532457219675621
1215,15.78258858837063
1216,8.704737628789758
1217,123.0688137814574
1218,13.00874985486854
1219,10.543960577649642
1220,8.262747622665017
1221,56.76817518946385
1222,16.84539417563576
1223,4.591749388859654
1224,8.26354057505165
1225,9.919127548170906
1226,84.8546790878815
1227,10.721007959856138
1228,8.465176209779742
1229,21.431322006576522
1230,6.027246023759119
1231,66.64158681219293
1232,9.82245460460706
1233,6.42432839095332
1234,5.494333310059545
1235,95.5913451724042
1236,17.75323224328477
1237,6.066631029193275
1238,39.64501197885633
1239,7.400607037031563
1240,8.913073423703509
1241,5.429212466907245
1242,4.646679623768961
1243,15.15752199816356
1244,15.251498807928954
1245,10.417684584055792
1246,6.461070409533107
1247,7.364132372131621
1248,6.742536994022515
1249,5.803302397578847
1250,12.169804424813918
1251,7.691510110771446
1252,27.97916336284436
1253,5.3138914687295085
1254,37.906511655105945
1255,13.353738401396527
1256,8.986131010691935
1257,10.314984024635265
1258,8.859174964585605
1259,12.16424984239734
1260,14.616988375365963
1261,14.020284075529446
1262,10.84288031074803
1263,7.36605876973357
1264,6.7643255142548355
1265,29.74186823316998
1266,5.6903058424287
1267,4.404331048123936
1268,15.37921672162139
1269,11.17942100447408
1270,14.942767913074107
1271,21.12947245283965
1272,14.094948931638697
1273,6.278372479744604
1274,13.485099560311738
1275,9.71677591950288
1276,13.3705270739529
1277,8.792083917291592
1278,11.837678087700255
1279,8.687480402652994
1280,9.822576311978594
1281,8.010284813605637
1282,5.329508189540604
1283,15.49659758886395
1284,11.774533876433907
1285,7.351146943426301
1286,7.39440893328225
1287,11.76806830261387
1288,6.553600409753244
1289,5.758063968668893
1290,6.956480984599239
1291,14.981029622794125
1292,8.731592404205514
1293,11.181807964761362
1294,10.024214614226963
1295,18.339532873399605
1296,51.49045215454477
1297,10.614735019352139
1298,10.906296212011114
1299,10.691628447671405
1300,6.9945817324134225
1301,10.965968942005674
1302,13.506041349829303
1303,12.9518272105677
1304,6.976158089350122
1305,16.775591997509792
1306,5.651292222458977
1307,12.724936512738992
1308,13.902577062783735
1309,152.395586198865
1310,11.199641923838726
1311,5.2943991121910585
1312,176.24228551080088
1313,21.051945688329994
1314,11.856646631720963
1315,11.756819545527208
1316,14.98438086315204
1317,19.767735510519117
1318,15.055873110522214
1319,23.68857133234428
1320,100.117222711822
1321,22.084109030524445
1322,8.964528626937636
1323,8.705302922718204
1324,7.823087418574687
1325,7.519283245210175
1326,6.401405710326657
1327,14.00080636690106
1328,6.994182642355497
1329,10.843640862280353
1330,9.059348023693445
1331,6.834835117027865
1332,6.452578865049503
1333,9.845016461487404
1334,10.261326934099344
1335,149.1931078078682
1336,9.344262458067107
1337,6.771073720085553
1338,9.812738105491206
1339,12.672461370798828
1340,9.079328428915574
1341,8.243686065066782
1342,8.814897750778243
1343,13.349978296030088
1344,6.625009263181084
1345,13.87353668147955
1346,5.895192764255739
1347,8.634275497258415
1348,5.748477569794488
1349,12.971413967478895
1350,18.420915558701864
1351,73.77299103762088
1352,4.469148095049121
1353,96.03406256145693
1354,7.3815826276339465
1355,8.052199296653015
1356,7.728091836057445
